Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_obs15
EXP_VERSION=v10_diag
TOTAL_TIMESTEPS=1000000
SEEDS=0
CONTROLLED_VEHICLES=2
N_WORLDS=4
VEC_MODE=async
TARGET_ROLLOUT_SIZE=16384
DEVICE=cpu
MODEL_DIR=runs/models
MONITOR_ROOT=runs/monitor
TB_DIR=runs/tb
ATTN_MODE=learned
X_INDEX=1
VX_INDEX=3
ORACLE_RULE=leader_x
TTC_EPS=1e-6
ppo_shared_attn_learned_cf_obs15_v10_diag_cv2_seed0 agents: 2 agent obs shape: (15, 5) joint action space: Tuple(Box(-1.0, 1.0, (1,), float32), Box(-1.0, 1.0, (1,), float32))
ppo_shared_attn_learned_cf_obs15_v10_diag_cv2_seed0: worlds=4, agents_per_world=2, ppo_slots=8, vec_mode=async, n_steps=2048, attn_mode=learned, oracle_rule=leader_x
Using cpu device
Logging to runs/tb/ppo_shared_attn_learned_cf_obs15_v10_diag_cv2_seed0_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 30.8         |
| time/                   |              |
|    fps                  | 212          |
|    iterations           | 43           |
|    time_elapsed         | 3311         |
|    total_timesteps      | 704512       |
| train/                  |              |
|    approx_kl            | 0.0073155137 |
|    clip_fraction        | 0.0859       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.763       |
|    explained_variance   | 0.4          |
|    learning_rate        | 0.0003       |
|    loss                 | 0.156        |
|    n_updates            | 420          |
|    policy_gradient_loss | 0.00231      |
|    std                  | 0.521        |
|    value_loss           | 3.08         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 99          |
|    ep_rew_mean          | 23.5        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 44          |
|    time_elapsed         | 3387        |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.010210091 |
|    clip_fraction        | 0.0851      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.766      |
|    explained_variance   | 0.315       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.27        |
|    n_updates            | 430         |
|    policy_gradient_loss | 0.00149     |
|    std                  | 0.519       |
|    value_loss           | 8.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 31.6        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 45          |
|    time_elapsed         | 3463        |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.009226075 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.752      |
|    explained_variance   | 0.239       |
|    learning_rate        | 0.0003      |
|    loss                 | 18.8        |
|    n_updates            | 440         |
|    policy_gradient_loss | 0.000587    |
|    std                  | 0.511       |
|    value_loss           | 18.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 35.6        |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 46          |
|    time_elapsed         | 3538        |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.010338983 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.739      |
|    explained_variance   | 0.34        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.1         |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.000673   |
|    std                  | 0.506       |
|    value_loss           | 6.45        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 132          |
|    ep_rew_mean          | 30.9         |
| time/                   |              |
|    fps                  | 213          |
|    iterations           | 47           |
|    time_elapsed         | 3615         |
|    total_timesteps      | 770048       |
| train/                  |              |
|    approx_kl            | 0.0069932733 |
|    clip_fraction        | 0.0846       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.751       |
|    explained_variance   | 0.605        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.101        |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.000451    |
|    std                  | 0.512        |
|    value_loss           | 0.71         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 33.2        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 48          |
|    time_elapsed         | 3690        |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.007903798 |
|    clip_fraction        | 0.0873      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.752      |
|    explained_variance   | 0.287       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.5         |
|    n_updates            | 470         |
|    policy_gradient_loss | 0.00159     |
|    std                  | 0.513       |
|    value_loss           | 6.78        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 143          |
|    ep_rew_mean          | 31.7         |
| time/                   |              |
|    fps                  | 213          |
|    iterations           | 49           |
|    time_elapsed         | 3766         |
|    total_timesteps      | 802816       |
| train/                  |              |
|    approx_kl            | 0.0054612886 |
|    clip_fraction        | 0.0789       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.754       |
|    explained_variance   | 0.703        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.092        |
|    n_updates            | 480          |
|    policy_gradient_loss | 0.00154      |
|    std                  | 0.512        |
|    value_loss           | 0.631        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 31.9        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 50          |
|    time_elapsed         | 3841        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.011803584 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.74       |
|    explained_variance   | 0.594       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.13        |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.00106    |
|    std                  | 0.507       |
|    value_loss           | 1.93        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | 26.2         |
| time/                   |              |
|    fps                  | 213          |
|    iterations           | 51           |
|    time_elapsed         | 3918         |
|    total_timesteps      | 835584       |
| train/                  |              |
|    approx_kl            | 0.0077144993 |
|    clip_fraction        | 0.095        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.728       |
|    explained_variance   | 0.441        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.53         |
|    n_updates            | 500          |
|    policy_gradient_loss | 0.00143      |
|    std                  | 0.498        |
|    value_loss           | 3.82         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 27.8        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 52          |
|    time_elapsed         | 3994        |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.007580881 |
|    clip_fraction        | 0.0872      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.728      |
|    explained_variance   | 0.0623      |
|    learning_rate        | 0.0003      |
|    loss                 | 5.96        |
|    n_updates            | 510         |
|    policy_gradient_loss | 0.00142     |
|    std                  | 0.5         |
|    value_loss           | 17.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 32.7        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 53          |
|    time_elapsed         | 4070        |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.009119143 |
|    clip_fraction        | 0.0986      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.723      |
|    explained_variance   | 0.184       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.61        |
|    n_updates            | 520         |
|    policy_gradient_loss | 0.000285    |
|    std                  | 0.499       |
|    value_loss           | 9.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 31.2        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 54          |
|    time_elapsed         | 4144        |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.008688001 |
|    clip_fraction        | 0.0932      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.724      |
|    explained_variance   | 0.351       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.62        |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.000772   |
|    std                  | 0.5         |
|    value_loss           | 3.13        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 111          |
|    ep_rew_mean          | 25.1         |
| time/                   |              |
|    fps                  | 213          |
|    iterations           | 55           |
|    time_elapsed         | 4220         |
|    total_timesteps      | 901120       |
| train/                  |              |
|    approx_kl            | 0.0076435357 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.725       |
|    explained_variance   | 0.408        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.573        |
|    n_updates            | 540          |
|    policy_gradient_loss | 4.94e-05     |
|    std                  | 0.503        |
|    value_loss           | 2.58         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 114          |
|    ep_rew_mean          | 25.9         |
| time/                   |              |
|    fps                  | 213          |
|    iterations           | 56           |
|    time_elapsed         | 4295         |
|    total_timesteps      | 917504       |
| train/                  |              |
|    approx_kl            | 0.0112151215 |
|    clip_fraction        | 0.0932       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.73        |
|    explained_variance   | 0.156        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.34         |
|    n_updates            | 550          |
|    policy_gradient_loss | 0.00107      |
|    std                  | 0.501        |
|    value_loss           | 14.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 32.5        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 57          |
|    time_elapsed         | 4371        |
|    total_timesteps      | 933888      |
| train/                  |             |
|    approx_kl            | 0.008422298 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.719      |
|    explained_variance   | 0.273       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.1        |
|    n_updates            | 560         |
|    policy_gradient_loss | 7.7e-05     |
|    std                  | 0.496       |
|    value_loss           | 12.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 30.6        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 58          |
|    time_elapsed         | 4447        |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.007624554 |
|    clip_fraction        | 0.0991      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.71       |
|    explained_variance   | 0.59        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.476       |
|    n_updates            | 570         |
|    policy_gradient_loss | 0.0023      |
|    std                  | 0.491       |
|    value_loss           | 2.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 31.2        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 59          |
|    time_elapsed         | 4523        |
|    total_timesteps      | 966656      |
| train/                  |             |
|    approx_kl            | 0.006729887 |
|    clip_fraction        | 0.0822      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.709      |
|    explained_variance   | 0.465       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.37        |
|    n_updates            | 580         |
|    policy_gradient_loss | 0.000201    |
|    std                  | 0.49        |
|    value_loss           | 3.98        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 141          |
|    ep_rew_mean          | 31.4         |
| time/                   |              |
|    fps                  | 213          |
|    iterations           | 60           |
|    time_elapsed         | 4599         |
|    total_timesteps      | 983040       |
| train/                  |              |
|    approx_kl            | 0.0073585697 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.718       |
|    explained_variance   | 0.6          |
|    learning_rate        | 0.0003       |
|    loss                 | 3.25         |
|    n_updates            | 590          |
|    policy_gradient_loss | 0.000369     |
|    std                  | 0.499        |
|    value_loss           | 2.12         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 32.4        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 61          |
|    time_elapsed         | 4675        |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.008807544 |
|    clip_fraction        | 0.099       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.713      |
|    explained_variance   | 0.536       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0956      |
|    n_updates            | 600         |
|    policy_gradient_loss | 0.000764    |
|    std                  | 0.491       |
|    value_loss           | 2.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 25.9        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 62          |
|    time_elapsed         | 4751        |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.008597617 |
|    clip_fraction        | 0.0955      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.694      |
|    explained_variance   | 0.535       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0793      |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.000648   |
|    std                  | 0.483       |
|    value_loss           | 2.02        |
-----------------------------------------


###############################################################################
TCHPC Cluster: callan
Job 168811 (shared_learned_cf_obs15_seed0_cv2_1000000_v10_diag) for User 'hadjitot' in Account 'callan_hadjitot'
Finished at: Thu Mar 19 22:34:09 GMT 2026

Job efficiency estimates:
=========================

Job ID: 168811
Cluster: callan
User/Group: hadjitot/hadjitot
State: COMPLETED (exit code 0)
Nodes: 1
Cores per node: 16
CPU Utilized: 04:08:33
CPU Efficiency: 19.46% of 21:17:04 core-walltime
Job Wall-clock time: 01:19:49
Memory Utilized: 864.20 MB
Memory Efficiency: 2.64% of 32.00 GB (32.00 GB/node)

Job completion status:
======================

JobID           JobName AllocCPUS NTasks NNodes     MaxRSS    MaxRSSNode  MaxDiskRead MaxDiskWrite    Elapsed      State ExitCode 
------------ ---------- --------- ------ ------ ---------- ------------- ------------ ------------ ---------- ---------- -------- 
168811       shared_le+        16             1                                                      01:19:49  COMPLETED      0:0 
168811.batch      batch        16      1      1    884936K    callan-n01      783.64M      723.61M   01:19:49  COMPLETED      0:0 
168811.exte+     extern        16      1      1                                                      01:19:49  COMPLETED      0:0 


Job details:
============

JobId=168811 JobName=shared_learned_cf_obs15_seed0_cv2_1000000_v10_diag
   UserId=hadjitot(2357) GroupId=hadjitot(2300) MCS_label=N/A
   Priority=109319 Nice=0 Account=callan_hadjitot QOS=normal
   JobState=COMPLETING Reason=None Dependency=(null)
   Requeue=0 Restarts=0 BatchFlag=1 Reboot=0 ExitCode=0:0
   DerivedExitCode=0:0
   RunTime=01:19:49 TimeLimit=2-00:00:00 TimeMin=N/A
   SubmitTime=2026-03-19T20:18:40 EligibleTime=2026-03-19T20:18:40
   AccrueTime=2026-03-19T20:18:40
   StartTime=2026-03-19T21:14:20 EndTime=2026-03-19T22:34:09 Deadline=N/A
   SuspendTime=None SecsPreSuspend=0 LastSchedEval=2026-03-19T21:14:20 Scheduler=Backfill
   Partition=compute AllocNode:Sid=callan01:191490
   ReqNodeList=(null) ExcNodeList=(null)
   NodeList=callan-n01
   BatchHost=callan-n01
   NumNodes=1 NumCPUs=16 NumTasks=1 CPUs/Task=16 ReqB:S:C:T=0:0:*:*
   ReqTRES=cpu=16,mem=32G,node=1,billing=16
   AllocTRES=cpu=16,mem=32G,node=1,billing=16
   Socks/Node=* NtasksPerN:B:S:C=0:0:*:* CoreSpec=*
   JOB_GRES=(null)
     Nodes=callan-n01 CPU_IDs=17-25,29-32,61-63 Mem=32768 GRES=
   MinCPUsNode=16 MinMemoryNode=32G MinTmpDiskNode=0
   Features=(null) DelayBoot=00:00:00
   OverSubscribe=OK Contiguous=0 Licenses=(null) LicensesAlloc=(null) Network=(null)
   Command=/home/users/hadjitot/fyp/HighwayEnv/slurm/train_shared_attention.sbatch
   WorkDir=/home/users/hadjitot/fyp/HighwayEnv
   StdErr=/home/users/hadjitot/fyp/HighwayEnv/slurm_out/shared_learned_cf_obs15_seed0_cv2_1000000_v10_diag_168811.err
   StdIn=/dev/null
   StdOut=/home/users/hadjitot/fyp/HighwayEnv/slurm_out/shared_learned_cf_obs15_seed0_cv2_1000000_v10_diag_168811.out
   TresPerTask=cpu=16
   


Disk quota details:
===================

                         Block Limits                                    |                     File Limits
Name       type             MB      quota      limit   in_doubt    grace |    files   quota    limit in_doubt    grace
root       USR         4864770          0          0        439     none |   393518       0        0       79     none
root       FILESET     4868831          0          0       3409     none |  9853527       0        0      943     none


SLURM Bank Statement:
=====================

User           Usage |        Account     Usage | Account Limit Available (CPU hrs)
---------- --------- + -------------- --------- + ------------- ---------
hadjitot      14,332 | CALLAN_HADJITOT    14,332 |       300,000   285,668


Acknowledgements:
=================

Note that usage of TCHPC Resources *must* be acknowledged in all publications.

Please see this page for details relevant to this cluster:

http://www.tchpc.tcd.ie/resources/acknowledgementpolicy

################################################################################
