Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_obs15
EXP_VERSION=v10_diag
TOTAL_TIMESTEPS=1000000
SEEDS=1
CONTROLLED_VEHICLES=2
N_WORLDS=4
VEC_MODE=async
TARGET_ROLLOUT_SIZE=16384
DEVICE=cpu
MODEL_DIR=runs/models
MONITOR_ROOT=runs/monitor
TB_DIR=runs/tb
ATTN_MODE=uniform
X_INDEX=1
VX_INDEX=3
ORACLE_RULE=leader_x
TTC_EPS=1e-6
ppo_shared_attn_uniform_cf_obs15_v10_diag_cv2_seed1 agents: 2 agent obs shape: (15, 5) joint action space: Tuple(Box(-1.0, 1.0, (1,), float32), Box(-1.0, 1.0, (1,), float32))
ppo_shared_attn_uniform_cf_obs15_v10_diag_cv2_seed1: worlds=4, agents_per_world=2, ppo_slots=8, vec_mode=async, n_steps=2048, attn_mode=uniform, oracle_rule=leader_x
Using cpu device
Logging to runs/tb/ppo_shared_attn_uniform_cf_obs15_v10_diag_cv2_seed1_1
---------------------------------
| rollout/           |          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 32.9        |
| time/                   |             |
|    fps                  | 253         |
|    iterations           | 43          |
|    time_elapsed         | 2774        |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.011337794 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.786      |
|    explained_variance   | 0.436       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.11        |
|    n_updates            | 420         |
|    policy_gradient_loss | 0.00161     |
|    std                  | 0.528       |
|    value_loss           | 3.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 35          |
| time/                   |             |
|    fps                  | 254         |
|    iterations           | 44          |
|    time_elapsed         | 2836        |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.009232873 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.772      |
|    explained_variance   | 0.501       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.492       |
|    n_updates            | 430         |
|    policy_gradient_loss | 0.00268     |
|    std                  | 0.523       |
|    value_loss           | 3.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 34.2        |
| time/                   |             |
|    fps                  | 254         |
|    iterations           | 45          |
|    time_elapsed         | 2897        |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.010795262 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.755      |
|    explained_variance   | 0.6         |
|    learning_rate        | 0.0003      |
|    loss                 | 3.92        |
|    n_updates            | 440         |
|    policy_gradient_loss | 0.00142     |
|    std                  | 0.511       |
|    value_loss           | 1.56        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | 35.5       |
| time/                   |            |
|    fps                  | 254        |
|    iterations           | 46         |
|    time_elapsed         | 2957       |
|    total_timesteps      | 753664     |
| train/                  |            |
|    approx_kl            | 0.01471743 |
|    clip_fraction        | 0.131      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.748     |
|    explained_variance   | 0.365      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.459      |
|    n_updates            | 450        |
|    policy_gradient_loss | 0.00242    |
|    std                  | 0.513      |
|    value_loss           | 3.02       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 35.2        |
| time/                   |             |
|    fps                  | 255         |
|    iterations           | 47          |
|    time_elapsed         | 3015        |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.010459691 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.721      |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0383      |
|    n_updates            | 460         |
|    policy_gradient_loss | 0.000647    |
|    std                  | 0.495       |
|    value_loss           | 0.565       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 36.1        |
| time/                   |             |
|    fps                  | 255         |
|    iterations           | 48          |
|    time_elapsed         | 3073        |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.009528302 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.704      |
|    explained_variance   | 0.69        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.164       |
|    n_updates            | 470         |
|    policy_gradient_loss | 0.00242     |
|    std                  | 0.485       |
|    value_loss           | 1.19        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 149       |
|    ep_rew_mean          | 36.1      |
| time/                   |           |
|    fps                  | 253       |
|    iterations           | 49        |
|    time_elapsed         | 3166      |
|    total_timesteps      | 802816    |
| train/                  |           |
|    approx_kl            | 0.0089019 |
|    clip_fraction        | 0.109     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.682    |
|    explained_variance   | 0.949     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0623    |
|    n_updates            | 480       |
|    policy_gradient_loss | 0.000609  |
|    std                  | 0.477     |
|    value_loss           | 0.13      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 35.9        |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 50          |
|    time_elapsed         | 3300        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.012426783 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.671      |
|    explained_variance   | 0.605       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.78        |
|    n_updates            | 490         |
|    policy_gradient_loss | 0.00327     |
|    std                  | 0.472       |
|    value_loss           | 1.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 34.8        |
| time/                   |             |
|    fps                  | 243         |
|    iterations           | 51          |
|    time_elapsed         | 3435        |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.008081777 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.659      |
|    explained_variance   | 0.72        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.128       |
|    n_updates            | 500         |
|    policy_gradient_loss | 0.00276     |
|    std                  | 0.469       |
|    value_loss           | 1.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 35.1        |
| time/                   |             |
|    fps                  | 238         |
|    iterations           | 52          |
|    time_elapsed         | 3571        |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.012980865 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.661      |
|    explained_variance   | 0.384       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.418       |
|    n_updates            | 510         |
|    policy_gradient_loss | 0.00273     |
|    std                  | 0.472       |
|    value_loss           | 4.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 36.7        |
| time/                   |             |
|    fps                  | 234         |
|    iterations           | 53          |
|    time_elapsed         | 3704        |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.017464593 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.669      |
|    explained_variance   | 0.2         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.885       |
|    n_updates            | 520         |
|    policy_gradient_loss | 0.00383     |
|    std                  | 0.473       |
|    value_loss           | 5.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 36.1        |
| time/                   |             |
|    fps                  | 230         |
|    iterations           | 54          |
|    time_elapsed         | 3833        |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.010905922 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.66       |
|    explained_variance   | 0.586       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0745      |
|    n_updates            | 530         |
|    policy_gradient_loss | 0.0029      |
|    std                  | 0.467       |
|    value_loss           | 1.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 32          |
| time/                   |             |
|    fps                  | 227         |
|    iterations           | 55          |
|    time_elapsed         | 3968        |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.013398896 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.663      |
|    explained_variance   | 0.577       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0398      |
|    n_updates            | 540         |
|    policy_gradient_loss | 0.00163     |
|    std                  | 0.468       |
|    value_loss           | 2.03        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 32.4        |
| time/                   |             |
|    fps                  | 223         |
|    iterations           | 56          |
|    time_elapsed         | 4101        |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.020110585 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.662      |
|    explained_variance   | 0.17        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.43        |
|    n_updates            | 550         |
|    policy_gradient_loss | 0.00521     |
|    std                  | 0.469       |
|    value_loss           | 11.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 35.9        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 57          |
|    time_elapsed         | 4237        |
|    total_timesteps      | 933888      |
| train/                  |             |
|    approx_kl            | 0.019592986 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.66       |
|    explained_variance   | 0.287       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.44        |
|    n_updates            | 560         |
|    policy_gradient_loss | 0.00366     |
|    std                  | 0.466       |
|    value_loss           | 7.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 35.1        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 58          |
|    time_elapsed         | 4370        |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.008416854 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.649      |
|    explained_variance   | 0.739       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.273       |
|    n_updates            | 570         |
|    policy_gradient_loss | 0.000692    |
|    std                  | 0.461       |
|    value_loss           | 0.787       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | 35.7       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 59         |
|    time_elapsed         | 4508       |
|    total_timesteps      | 966656     |
| train/                  |            |
|    approx_kl            | 0.01172601 |
|    clip_fraction        | 0.113      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.648     |
|    explained_variance   | 0.767      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.114      |
|    n_updates            | 580        |
|    policy_gradient_loss | -0.00157   |
|    std                  | 0.464      |
|    value_loss           | 0.628      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 35.6        |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 60          |
|    time_elapsed         | 4643        |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.010357933 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.641      |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.09        |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.00528    |
|    std                  | 0.458       |
|    value_loss           | 0.141       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37          |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 61          |
|    time_elapsed         | 4774        |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.010547586 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.636      |
|    explained_variance   | 0.685       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.131       |
|    n_updates            | 600         |
|    policy_gradient_loss | 0.00152     |
|    std                  | 0.457       |
|    value_loss           | 1.37        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 35.7        |
| time/                   |             |
|    fps                  | 206         |
|    iterations           | 62          |
|    time_elapsed         | 4909        |
|    total_timesteps      | 1015808     |
| train/                  |             |
|    approx_kl            | 0.006822652 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.623      |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0348      |
|    n_updates            | 610         |
|    policy_gradient_loss | 0.000237    |
|    std                  | 0.451       |
|    value_loss           | 0.116       |
-----------------------------------------


###############################################################################
TCHPC Cluster: callan
Job 168816 (shared_uniform_cf_obs15_seed1_cv2_1000000_v10_diag) for User 'hadjitot' in Account 'callan_hadjitot'
Finished at: Fri Mar 20 04:23:35 GMT 2026

Job efficiency estimates:
=========================

Job ID: 168816
Cluster: callan
User/Group: hadjitot/hadjitot
State: COMPLETED (exit code 0)
Nodes: 1
Cores per node: 16
CPU Utilized: 03:39:01
CPU Efficiency: 16.55% of 22:03:28 core-walltime
Job Wall-clock time: 01:22:43
Memory Utilized: 977.98 MB
Memory Efficiency: 2.98% of 32.00 GB (32.00 GB/node)

Job completion status:
======================

JobID           JobName AllocCPUS NTasks NNodes     MaxRSS    MaxRSSNode  MaxDiskRead MaxDiskWrite    Elapsed      State ExitCode 
------------ ---------- --------- ------ ------ ---------- ------------- ------------ ------------ ---------- ---------- -------- 
168816       shared_un+        16             1                                                      01:22:43  COMPLETED      0:0 
168816.batch      batch        16      1      1   1001452K    callan-n12      798.87M      738.94M   01:22:43  COMPLETED      0:0 
168816.exte+     extern        16      1      1                                                      01:22:43  COMPLETED      0:0 


Job details:
============

JobId=168816 JobName=shared_uniform_cf_obs15_seed1_cv2_1000000_v10_diag
   UserId=hadjitot(2357) GroupId=hadjitot(2300) MCS_label=N/A
   Priority=111035 Nice=0 Account=callan_hadjitot QOS=normal
   JobState=COMPLETING Reason=None Dependency=(null)
   Requeue=0 Restarts=0 BatchFlag=1 Reboot=0 ExitCode=0:0
   DerivedExitCode=0:0
   RunTime=01:22:43 TimeLimit=2-00:00:00 TimeMin=N/A
   SubmitTime=2026-03-19T20:18:40 EligibleTime=2026-03-19T20:18:40
   AccrueTime=2026-03-19T20:18:40
   StartTime=2026-03-20T03:00:52 EndTime=2026-03-20T04:23:35 Deadline=N/A
   SuspendTime=None SecsPreSuspend=0 LastSchedEval=2026-03-20T03:00:52 Scheduler=Backfill
   Partition=compute AllocNode:Sid=callan01:191490
   ReqNodeList=(null) ExcNodeList=(null)
   NodeList=callan-n12
   BatchHost=callan-n12
   NumNodes=1 NumCPUs=16 NumTasks=1 CPUs/Task=16 ReqB:S:C:T=0:0:*:*
   ReqTRES=cpu=16,mem=32G,node=1,billing=16
   AllocTRES=cpu=16,mem=32G,node=1,billing=16
   Socks/Node=* NtasksPerN:B:S:C=0:0:*:* CoreSpec=*
   JOB_GRES=(null)
     Nodes=callan-n12 CPU_IDs=2-7,9-15,21-23 Mem=32768 GRES=
   MinCPUsNode=16 MinMemoryNode=32G MinTmpDiskNode=0
   Features=(null) DelayBoot=00:00:00
   OverSubscribe=OK Contiguous=0 Licenses=(null) LicensesAlloc=(null) Network=(null)
   Command=/home/users/hadjitot/fyp/HighwayEnv/slurm/train_shared_attention.sbatch
   WorkDir=/home/users/hadjitot/fyp/HighwayEnv
   StdErr=/home/users/hadjitot/fyp/HighwayEnv/slurm_out/shared_uniform_cf_obs15_seed1_cv2_1000000_v10_diag_168816.err
   StdIn=/dev/null
   StdOut=/home/users/hadjitot/fyp/HighwayEnv/slurm_out/shared_uniform_cf_obs15_seed1_cv2_1000000_v10_diag_168816.out
   TresPerTask=cpu=16
   


Disk quota details:
===================

                         Block Limits                                    |                     File Limits
Name       type             MB      quota      limit   in_doubt    grace |    files   quota    limit in_doubt    grace
root       USR         4866540          0          0        474     none |   393579       0        0      243     none
root       FILESET     4872100          0          0       3266     none |  9853980       0        0      905     none


SLURM Bank Statement:
=====================

User           Usage |        Account     Usage | Account Limit Available (CPU hrs)
---------- --------- + -------------- --------- + ------------- ---------
hadjitot      14,272 | CALLAN_HADJITOT    14,272 |       300,000   285,728


Acknowledgements:
=================

Note that usage of TCHPC Resources *must* be acknowledged in all publications.

Please see this page for details relevant to this cluster:

http://www.tchpc.tcd.ie/resources/acknowledgementpolicy

################################################################################
