Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_obs15
EXP_VERSION=v10
TOTAL_TIMESTEPS=1000000
SEEDS=2
CONTROLLED_VEHICLES=2
N_WORLDS=4
VEC_MODE=async
TARGET_ROLLOUT_SIZE=16384
DEVICE=cpu
MODEL_DIR=runs/models
MONITOR_ROOT=runs/monitor
TB_DIR=runs/tb
ppo_shared_cf_obs15_v10_cv2_seed2 agents: 2 agent obs shape: (15, 5) joint action space: Tuple(Box(-1.0, 1.0, (1,), float32), Box(-1.0, 1.0, (1,), float32))
ppo_shared_cf_obs15_v10_cv2_seed2: worlds=4, agents_per_world=2, ppo_slots=8, vec_mode=async, n_steps=2048
Using cpu device
Logging to runs/tb/ppo_shared_cf_obs15_v10_cv2_seed2_1
---------------------------------
| rollout/           |          |
|    loss                 | 0.136        |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.000855    |
|    std                  | 0.509        |
|    value_loss           | 0.788        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 36.8        |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 44          |
|    time_elapsed         | 2525        |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.008154592 |
|    clip_fraction        | 0.0888      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.729      |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.162       |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00136    |
|    std                  | 0.5         |
|    value_loss           | 0.589       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37.1        |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 45          |
|    time_elapsed         | 2577        |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.006643445 |
|    clip_fraction        | 0.0722      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.706      |
|    explained_variance   | 0.828       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.64        |
|    n_updates            | 440         |
|    policy_gradient_loss | 0.000156    |
|    std                  | 0.489       |
|    value_loss           | 1.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 36.7        |
| time/                   |             |
|    fps                  | 286         |
|    iterations           | 46          |
|    time_elapsed         | 2630        |
|    total_timesteps      | 753664      |
| train/                  |             |
|    approx_kl            | 0.005350131 |
|    clip_fraction        | 0.0799      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.699      |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0933      |
|    n_updates            | 450         |
|    policy_gradient_loss | 0.00072     |
|    std                  | 0.486       |
|    value_loss           | 0.586       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 148          |
|    ep_rew_mean          | 36.5         |
| time/                   |              |
|    fps                  | 287          |
|    iterations           | 47           |
|    time_elapsed         | 2682         |
|    total_timesteps      | 770048       |
| train/                  |              |
|    approx_kl            | 0.0060124258 |
|    clip_fraction        | 0.0826       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.681       |
|    explained_variance   | 0.887        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.131        |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00191     |
|    std                  | 0.477        |
|    value_loss           | 0.475        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 148          |
|    ep_rew_mean          | 36.6         |
| time/                   |              |
|    fps                  | 287          |
|    iterations           | 48           |
|    time_elapsed         | 2735         |
|    total_timesteps      | 786432       |
| train/                  |              |
|    approx_kl            | 0.0073464215 |
|    clip_fraction        | 0.0746       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.67        |
|    explained_variance   | 0.73         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.185        |
|    n_updates            | 470          |
|    policy_gradient_loss | 0.000921     |
|    std                  | 0.472        |
|    value_loss           | 1.47         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 150          |
|    ep_rew_mean          | 37           |
| time/                   |              |
|    fps                  | 287          |
|    iterations           | 49           |
|    time_elapsed         | 2788         |
|    total_timesteps      | 802816       |
| train/                  |              |
|    approx_kl            | 0.0059407116 |
|    clip_fraction        | 0.0845       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.66        |
|    explained_variance   | 0.731        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0906       |
|    n_updates            | 480          |
|    policy_gradient_loss | 0.000225     |
|    std                  | 0.469        |
|    value_loss           | 1.29         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 36.8        |
| time/                   |             |
|    fps                  | 288         |
|    iterations           | 50          |
|    time_elapsed         | 2840        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.007009993 |
|    clip_fraction        | 0.0742      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.65       |
|    explained_variance   | 0.583       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.26        |
|    n_updates            | 490         |
|    policy_gradient_loss | 8.85e-05    |
|    std                  | 0.463       |
|    value_loss           | 2.75        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 151          |
|    ep_rew_mean          | 37           |
| time/                   |              |
|    fps                  | 288          |
|    iterations           | 51           |
|    time_elapsed         | 2892         |
|    total_timesteps      | 835584       |
| train/                  |              |
|    approx_kl            | 0.0074016023 |
|    clip_fraction        | 0.085        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.644       |
|    explained_variance   | 0.771        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.242        |
|    n_updates            | 500          |
|    policy_gradient_loss | -0.000344    |
|    std                  | 0.459        |
|    value_loss           | 0.83         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 148          |
|    ep_rew_mean          | 36           |
| time/                   |              |
|    fps                  | 289          |
|    iterations           | 52           |
|    time_elapsed         | 2944         |
|    total_timesteps      | 851968       |
| train/                  |              |
|    approx_kl            | 0.0050023366 |
|    clip_fraction        | 0.0612       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.642       |
|    explained_variance   | 0.929        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0498       |
|    n_updates            | 510          |
|    policy_gradient_loss | 0.000822     |
|    std                  | 0.46         |
|    value_loss           | 0.123        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 151          |
|    ep_rew_mean          | 36.7         |
| time/                   |              |
|    fps                  | 289          |
|    iterations           | 53           |
|    time_elapsed         | 2997         |
|    total_timesteps      | 868352       |
| train/                  |              |
|    approx_kl            | 0.0061522997 |
|    clip_fraction        | 0.0607       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.631       |
|    explained_variance   | 0.832        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.626        |
|    n_updates            | 520          |
|    policy_gradient_loss | 0.00053      |
|    std                  | 0.454        |
|    value_loss           | 0.421        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37.2        |
| time/                   |             |
|    fps                  | 290         |
|    iterations           | 54          |
|    time_elapsed         | 3050        |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.004016438 |
|    clip_fraction        | 0.0493      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.614      |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0508      |
|    n_updates            | 530         |
|    policy_gradient_loss | 1.02e-05    |
|    std                  | 0.448       |
|    value_loss           | 0.118       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37.4        |
| time/                   |             |
|    fps                  | 290         |
|    iterations           | 55          |
|    time_elapsed         | 3102        |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.004765682 |
|    clip_fraction        | 0.064       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.611      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0606      |
|    n_updates            | 540         |
|    policy_gradient_loss | 0.000676    |
|    std                  | 0.444       |
|    value_loss           | 0.104       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 36.8        |
| time/                   |             |
|    fps                  | 290         |
|    iterations           | 56          |
|    time_elapsed         | 3155        |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.004614421 |
|    clip_fraction        | 0.0626      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.597      |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0463      |
|    n_updates            | 550         |
|    policy_gradient_loss | -3.13e-05   |
|    std                  | 0.439       |
|    value_loss           | 0.0957      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 148          |
|    ep_rew_mean          | 36.6         |
| time/                   |              |
|    fps                  | 291          |
|    iterations           | 57           |
|    time_elapsed         | 3207         |
|    total_timesteps      | 933888       |
| train/                  |              |
|    approx_kl            | 0.0057783606 |
|    clip_fraction        | 0.0519       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.609       |
|    explained_variance   | 0.392        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12         |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.00179     |
|    std                  | 0.449        |
|    value_loss           | 4.48         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 36.9        |
| time/                   |             |
|    fps                  | 291         |
|    iterations           | 58          |
|    time_elapsed         | 3260        |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.004955951 |
|    clip_fraction        | 0.0674      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.612      |
|    explained_variance   | 0.802       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0417      |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.000692   |
|    std                  | 0.447       |
|    value_loss           | 0.428       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37          |
| time/                   |             |
|    fps                  | 291         |
|    iterations           | 59          |
|    time_elapsed         | 3312        |
|    total_timesteps      | 966656      |
| train/                  |             |
|    approx_kl            | 0.005594732 |
|    clip_fraction        | 0.0605      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.592      |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0607      |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.000334   |
|    std                  | 0.437       |
|    value_loss           | 0.0934      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | 36.7       |
| time/                   |            |
|    fps                  | 292        |
|    iterations           | 60         |
|    time_elapsed         | 3365       |
|    total_timesteps      | 983040     |
| train/                  |            |
|    approx_kl            | 0.00515638 |
|    clip_fraction        | 0.0547     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.595     |
|    explained_variance   | 0.958      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0337     |
|    n_updates            | 590        |
|    policy_gradient_loss | 0.00032    |
|    std                  | 0.437      |
|    value_loss           | 0.078      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37          |
| time/                   |             |
|    fps                  | 292         |
|    iterations           | 61          |
|    time_elapsed         | 3417        |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.004568295 |
|    clip_fraction        | 0.0468      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.576      |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00815     |
|    n_updates            | 600         |
|    policy_gradient_loss | 0.000633    |
|    std                  | 0.43        |
|    value_loss           | 0.074       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 151          |
|    ep_rew_mean          | 36.8         |
| time/                   |              |
|    fps                  | 292          |
|    iterations           | 62           |
|    time_elapsed         | 3470         |
|    total_timesteps      | 1015808      |
| train/                  |              |
|    approx_kl            | 0.0043852907 |
|    clip_fraction        | 0.0524       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.563       |
|    explained_variance   | 0.967        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0385       |
|    n_updates            | 610          |
|    policy_gradient_loss | 0.00102      |
|    std                  | 0.422        |
|    value_loss           | 0.0821       |
------------------------------------------


###############################################################################
TCHPC Cluster: callan
Job 167781 (shared_base_cf_obs15_seed2_cv2_1000000_v10) for User 'hadjitot' in Account 'callan_hadjitot'
Finished at: Mon Mar 16 17:18:24 GMT 2026

Job efficiency estimates:
=========================

Job ID: 167781
Cluster: callan
User/Group: hadjitot/hadjitot
State: RUNNING
Nodes: 1
Cores per node: 16
CPU Utilized: 03:12:05
CPU Efficiency: 20.81% of 15:22:56 core-walltime
Job Wall-clock time: 00:57:41
Memory Utilized: 801.41 MB
Memory Efficiency: 2.45% of 32.00 GB (32.00 GB/node)
WARNING: Efficiency statistics can only be obtained after the job has ended as seff tool is based on the accounting database data.

Job completion status:
======================

JobID           JobName AllocCPUS NTasks NNodes     MaxRSS    MaxRSSNode  MaxDiskRead MaxDiskWrite    Elapsed      State ExitCode 
------------ ---------- --------- ------ ------ ---------- ------------- ------------ ------------ ---------- ---------- -------- 
167781       shared_ba+        16             1                                                      00:57:41    RUNNING      0:0 
167781.batch      batch        16      1      1    820648K    callan-n12      790.51M      730.55M   00:58:16  COMPLETED      0:0 
167781.exte+     extern        16      1      1                                                      00:57:41    RUNNING      0:0 


Job details:
============

JobId=167781 JobName=shared_base_cf_obs15_seed2_cv2_1000000_v10
   UserId=hadjitot(2357) GroupId=hadjitot(2300) MCS_label=N/A
   Priority=102424 Nice=0 Account=callan_hadjitot QOS=normal
   JobState=COMPLETING Reason=None Dependency=(null)
   Requeue=0 Restarts=0 BatchFlag=1 Reboot=0 ExitCode=0:0
   DerivedExitCode=0:0
   RunTime=00:58:16 TimeLimit=2-00:00:00 TimeMin=N/A
   SubmitTime=2026-03-16T15:47:00 EligibleTime=2026-03-16T15:47:00
   AccrueTime=2026-03-16T15:47:00
   StartTime=2026-03-16T16:20:08 EndTime=2026-03-16T17:18:24 Deadline=N/A
   SuspendTime=None SecsPreSuspend=0 LastSchedEval=2026-03-16T16:20:08 Scheduler=Main
   Partition=compute AllocNode:Sid=callan01:2762403
   ReqNodeList=(null) ExcNodeList=(null)
   NodeList=callan-n12
   BatchHost=callan-n12
   NumNodes=1 NumCPUs=16 NumTasks=1 CPUs/Task=16 ReqB:S:C:T=0:0:*:*
   ReqTRES=cpu=16,mem=32G,node=1,billing=16
   AllocTRES=cpu=16,mem=32G,node=1,billing=16
   Socks/Node=* NtasksPerN:B:S:C=0:0:*:* CoreSpec=*
   JOB_GRES=(null)
     Nodes=callan-n12 CPU_IDs=16-24,27-31,48-49 Mem=32768 GRES=
   MinCPUsNode=16 MinMemoryNode=32G MinTmpDiskNode=0
   Features=(null) DelayBoot=00:00:00
   OverSubscribe=OK Contiguous=0 Licenses=(null) LicensesAlloc=(null) Network=(null)
   Command=/home/users/hadjitot/fyp/HighwayEnv/slurm/train_shared.sbatch
   WorkDir=/home/users/hadjitot/fyp/HighwayEnv
   StdErr=/home/users/hadjitot/fyp/HighwayEnv/slurm_out/shared_base_cf_obs15_seed2_cv2_1000000_v10_167781.err
   StdIn=/dev/null
   StdOut=/home/users/hadjitot/fyp/HighwayEnv/slurm_out/shared_base_cf_obs15_seed2_cv2_1000000_v10_167781.out
   TresPerTask=cpu=16
   


Disk quota details:
===================

                         Block Limits                                    |                     File Limits
Name       type             MB      quota      limit   in_doubt    grace |    files   quota    limit in_doubt    grace
root       USR         4846043          0          0        936     none |   392243       0        0      435     none
root       FILESET     4881682          0          0       2930     none |  9911036       0        0      866     none


SLURM Bank Statement:
=====================

User           Usage |        Account     Usage | Account Limit Available (CPU hrs)
---------- --------- + -------------- --------- + ------------- ---------
hadjitot      16,059 | CALLAN_HADJITOT    16,059 |       300,000   283,941


Acknowledgements:
=================

Note that usage of TCHPC Resources *must* be acknowledged in all publications.

Please see this page for details relevant to this cluster:

http://www.tchpc.tcd.ie/resources/acknowledgementpolicy

################################################################################
